fixed acidity,volatile acidity,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
0.3140155390163378,0.17890520130120732,0.8656830433827893,1.4471472918155563,3.6737192364024707,3.552045669849633,1.0142694653982454,-0.9215308591312371,1.458605952741336,-1.2013613185989656,1
0.09290976872609327,-1.1561550855572897,-0.5531086161267983,0.03596468146626338,2.093024753887231,2.0934186356902376,0.1960303679320788,-0.15197547548815207,0.4586775850552917,-0.17443937020548667,0
-0.1281960015641512,-0.05669367285029194,-0.6206701237224931,5.029380071932991,0.21595005590038402,0.5699637333459804,0.1478986563164282,-1.2767102669665078,3.402911112130866,-1.122367322568697,1
-0.5151310995720783,0.06110576422545747,1.2034905813612629,-0.07258782702214384,-0.7719839956716407,-0.30521248714965693,0.43668892601033166,0.3215970682922088,-0.9301118145086582,-1.3593493106595003,1
-0.23874888670927294,-0.9990891694562901,-0.5531086161267983,4.540893783735159,0.3147434610575865,0.5699637333459804,0.1960303679320788,-1.6910862427743223,2.291879592479706,-1.2013613185989656,1
0.3140155390163378,-1.3917539597087893,-0.5531086161267983,-0.2354165897547544,1.5002643229440162,0.6996194697157044,0.1478986563164282,0.3807936362647552,-0.7634570865609841,-1.0433733265384297,1
-0.4045782144269566,-0.7242238162795407,-0.21530107814832522,-0.14495616601441683,0.9075038920008013,1.0561727447324456,0.8217426189355896,1.1503490199078403,-0.09683817477028817,-0.8063913384476278,1
-0.23874888670927294,-0.5671579001785411,-0.6882316313181877,0.2892538679392133,-0.3768103750428308,-0.045901014410208836,0.051635233085127075,-0.9215308591312371,1.3475028007762198,-0.9643793305081624,1
0.09290976872609327,-0.33155902602704157,-0.21530107814832522,-0.10877199651827933,-0.4756037802000333,0.9265170083627216,0.1478986563164282,-0.9215308591312371,-0.7634570865609841,-1.0433733265384297,1
-0.7915133124348837,-0.6849573372542908,-0.14773957055263048,-0.09067991177021145,0.7099170816863963,0.0513407878670842,0.1478986563164282,0.6175799081549357,-0.20794132673540425,-0.8063913384476278,1
-1.1231719678702503,-0.7242238162795407,-0.823354646509577,-0.1811403355105508,-0.27801696988562835,-0.499696091704243,-0.4778135946870826,0.08481079640202836,-0.59680235861331,-1.122367322568697,1
-0.4045782144269566,-0.6456908582290409,-0.5531086161267983,-0.1811403355105508,-0.9695708059860456,-0.8886633008134152,-0.14089161337752865,-0.27036861143324226,-0.43014763066563644,-0.9643793305081624,1
-0.6809604272897619,0.5323035125284564,-0.4855471085311038,-0.1811403355105508,0.018363245585979064,-0.11072888259507085,0.3404255027790305,0.8543661800451161,-0.652353934595868,-1.0433733265384297,1
-0.29402532928183434,0.2770713988643322,-0.41798560093540904,-0.14495616601441683,-0.5743971853572358,-0.7265936303512601,-0.0446281901462275,0.3215970682922088,-0.43014763066563644,-0.7273973424173591,1
-0.9020661975800058,0.39487083594008204,-0.14773957055263048,-0.018311572777940228,0.3147434610575865,1.4127260197491867,-0.3334184598401309,0.1440073643745748,-0.7079055105784261,-0.49041535432655725,1
-0.7915133124348837,0.434137314965332,-0.08017806295693578,0.2711617831911454,0.8087104868435988,-0.045901014410208836,0.051635233085127075,0.7951696120725696,-0.5412507826307525,-0.09544537417521938,1
-0.01764311641902847,0.3163378778895822,-0.21530107814832522,-0.1268640812663472,0.11715665074318153,2.417557976614548,0.051635233085127075,-0.9215308591312371,-0.04128659878773011,-0.7273973424173591,1
-0.7915133124348837,0.1200054827633324,5.459865559890026,-0.3077849287470259,2.5869917796732436,1.4451399538416176,1.3511914467077994,0.7359730441000258,-0.8190086625435422,-1.0433733265384297,1
-1.731212836168422,-0.9990891694562901,-0.5531086161267983,0.2349776136950097,-0.0804301595712234,0.3754801287913943,-0.3815501714557815,0.3215970682922088,-0.652353934595868,-1.2013613185989656,1
-0.29402532928183434,0.2770713988643322,1.946667164913904,-0.07258782702214384,-0.8707774008288431,-0.661765762166398,1.0142694653982454,0.439990204237299,-0.652353934595868,-0.885385334477895,1
-0.29402532928183434,0.10037224325070743,-0.14773957055263048,-0.07258782702214384,-1.068364211143248,-0.7590075644436911,0.48482063762603567,0.5583833401823892,-0.3745960546830784,0.0625426178853166,1
-0.1281960015641512,-0.7634902953047906,-0.35042409333971436,-0.4344295219835007,-0.0804301595712234,-0.2727985530572259,0.1478986563164282,-0.5663514512959665,0.3475744330901756,-0.8063913384476278,0
-1.4548306233056165,2.1814956315889527,-0.7557931389138823,1.4833314613116915,-0.6731905905144383,-0.6293518280739671,-1.199789268921948,1.03195588396275,-1.0412149664737744,-0.7273973424173591,1
-0.5704075421446396,-0.4886249421280412,2.2169131952966827,-0.289692843998958,-0.17922356472842588,1.5747956902113418,0.6292157724729873,0.025614228429484576,0.9030901929157554,-0.17443937020548667,1
0.2587390964437769,0.13963872227595736,0.12250645983014807,-0.0364036575260081,0.3147434610575865,0.24582439242167026,0.5329523492416862,-0.3887617473783325,-0.8745602385261002,-1.122367322568697,1
-0.45985465699951744,-0.33155902602704157,-0.012616555361241065,4.3780650210025485,-0.5743971853572358,-0.7914214985361221,0.1478986563164282,-0.6847445872410567,1.2919512247936618,-0.17443937020548667,1
-0.1281960015641512,0.33597111740220714,-0.2828625857440196,-0.38015326773929714,-0.4756037802000333,-0.499696091704243,0.1478986563164282,-0.15197547548815207,2.9584985042704015,-0.33242736226602126,1
-0.846789755007445,0.3752375964274571,-0.5531086161267983,-0.7239028779525865,-0.8707774008288431,-0.8886633008134152,-0.14089161337752865,0.9135627480176599,-0.8190086625435422,-0.9643793305081624,1
-2.0628714916037887,-0.21375958895129174,-0.35042409333971436,-0.6515345389603151,-0.5743971853572358,0.8616891401778595,-1.4885795386159049,3.399818602864552,-0.59680235861331,1.8794045265814698,1
-0.3493017718543952,1.41579929059658,-0.2828625857440196,0.43399054592375624,0.8087104868435988,2.449971910706979,0.24416207954772937,-0.44795831535087627,0.3475744330901756,-1.2013613185989656,1
0.20346265387121504,-1.11688860653204,-0.6882316313181877,0.4158984611756884,-0.17922356472842588,-0.045901014410208836,0.1960303679320788,-0.44795831535087627,-0.4856992066481945,-0.9643793305081624,1
-1.067895525297689,-0.6849573372542908,-0.6882316313181877,-0.4344295219835007,-0.8707774008288431,-0.8562493667209841,-0.3334184598401309,0.08481079640202836,-0.59680235861331,-1.2013613185989656,1
-1.510107065878178,-1.03835564848154,-0.823354646509577,-0.289692843998958,-0.17922356472842588,1.866521097043221,-0.5259453063027867,-0.03358233954306185,-0.4856992066481945,-1.2013613185989656,1
0.2587390964437769,0.33597111740220714,-0.6206701237224931,-0.289692843998958,-0.9695708059860456,-0.499696091704243,0.29229379116337995,-1.0399239950763275,0.40312600907273366,-1.2013613185989656,1
-0.9573426401525672,-0.21375958895129174,-0.2828625857440196,-0.38015326773929714,-0.5743971853572358,-0.7590075644436911,-0.42968188307143207,0.439990204237299,-0.20794132673540425,-1.0433733265384297,1
-0.9573426401525672,-0.29229254700179164,-0.35042409333971436,-0.398245352487365,-0.7719839956716407,-0.7914214985361221,-0.4778135946870826,0.3807936362647552,-0.15238975075284622,-1.0433733265384297,1
0.14818621129865414,-0.7634902953047906,0.2576294750215375,-0.16304825076248294,1.5990577281012188,2.6120415811691338,0.24416207954772937,-0.7439411552136005,-0.59680235861331,-1.0433733265384297,1
-0.4045782144269566,-0.2530260679765417,0.12250645983014807,0.3616222069314848,1.8954379435728261,1.1210006129173076,-0.4778135946870826,-0.9215308591312371,-0.20794132673540425,-0.41142135829628995,1
-0.3493017718543952,0.17890520130120732,0.7981215357870947,-0.10877199651827933,1.1050907023152063,0.21341045832923924,0.6292157724729873,0.08481079640202836,-0.7634570865609841,-0.9643793305081624,1
1.032609292459631,-0.606424379203791,0.527875505404316,-0.36206118299122925,-0.9695708059860456,-0.9210772349058461,0.29229379116337995,-1.6910862427743223,-0.20794132673540425,-0.885385334477895,1
-0.45985465699951744,0.21817168032645728,1.676421134531125,0.3797142916795527,3.574925831245268,2.320316174337255,0.8698743305512402,-0.3887617473783325,0.5697807370204078,-1.0433733265384297,1
-0.29402532928183434,0.06110576422545747,-0.21530107814832522,-0.2535086745028223,0.3147434610575865,0.5051358651611184,0.48482063762603567,0.6175799081549357,-0.43014763066563644,-0.5694093503568245,1
-0.5704075421446396,-0.7242238162795407,-0.14773957055263048,-0.289692843998958,-0.4756037802000333,0.24582439242167026,-0.14089161337752865,0.4991867722098454,-0.7079055105784261,-1.0433733265384297,1
0.2587390964437769,-0.6849573372542908,-0.2828625857440196,-0.19923242025861868,0.5123302713719914,0.44030799697625633,0.7254791957042885,0.6767764761274795,-0.15238975075284622,-1.2013613185989656,1
-0.3493017718543952,0.45377055447795656,-0.5531086161267983,0.45208263067182414,0.6111236765291939,2.385144042522117,0.1478986563164282,-0.6847445872410567,0.2364712811250595,-1.122367322568697,1
-0.45985465699951744,-0.21375958895129174,-0.4855471085311038,-0.09067991177021145,-0.17922356472842588,-0.11072888259507085,0.1478986563164282,0.3215970682922088,-0.2634929027179623,-0.9643793305081624,0
-0.7362368698623227,0.6304697100915814,-0.41798560093540904,-0.16304825076248294,-0.0804301595712234,0.5051358651611184,0.051635233085127075,0.3807936362647552,-0.5412507826307525,-0.7273973424173591,1
-0.6256839847172005,0.5912032310663313,1.3723943503504996,-0.07258782702214384,-0.9695708059860456,-0.8886633008134152,-0.14089161337752865,0.4991867722098454,-1.5411791503167962,0.1415366139155839,1
-0.45985465699951744,-0.21375958895129174,-0.7557931389138823,-0.19923242025861868,-0.27801696988562835,0.01892685377465319,0.1478986563164282,0.5583833401823892,-0.4856992066481945,-0.885385334477895,1
-0.9573426401525672,0.5126702730158315,-0.6882316313181877,-0.2535086745028223,-0.7719839956716407,-0.7590075644436911,-0.14089161337752865,0.6767764761274795,-0.4856992066481945,-0.016451378144952084,1
0.5351213093065822,-0.9990891694562901,-0.41798560093540904,-0.289692843998958,1.3026775126296113,0.8616891401778595,0.1960303679320788,-0.27036861143324226,0.6808838889855239,-0.016451378144952084,1
-0.18347244413671207,0.5126702730158315,-0.4855471085311038,-0.289692843998958,-0.5743971853572358,-0.6293518280739671,-0.14089161337752865,0.08481079640202836,1.5697091047064513,-0.17443937020548667,1
-0.3493017718543952,0.21817168032645728,-0.4855471085311038,-0.2535086745028223,0.11715665074318153,-0.37004035533451896,0.09976694470077765,-0.03358233954306185,-0.7079055105784261,-0.9643793305081624,1
-0.3493017718543952,0.3752375964274571,-0.35042409333971436,-0.0364036575260081,0.3147434610575865,1.866521097043221,-0.14089161337752865,-0.03358233954306185,-1.0412149664737744,-0.9643793305081624,1
-0.3493017718543952,0.45377055447795656,-0.4855471085311038,-0.10877199651827933,0.41353686621478897,1.801693228858359,-0.18902332499317923,-0.09277890751560565,-1.0412149664737744,-0.9643793305081624,1
-0.01764311641902847,0.39487083594008204,-0.35042409333971436,-0.10877199651827933,-0.27801696988562835,0.14858259014437725,0.5329523492416862,-0.09277890751560565,-0.7634570865609841,-1.2013613185989656,1
0.7562270795968257,-0.9990891694562901,-0.08017806295693578,0.07214885096239912,1.4014709177868137,1.4451399538416176,0.9180060421668907,-0.27036861143324226,0.8475386169331974,-0.885385334477895,1
0.2587390964437769,-0.6456908582290409,-0.2828625857440196,0.05405676621433125,-0.4756037802000333,0.11616865605194622,1.0142694653982454,1.2687421558529306,-0.04128659878773011,-0.17443937020548667,1
-0.846789755007445,0.826802105217831,-0.14773957055263048,0.2530696984430776,0.018363245585979064,-0.2727985530572259,0.051635233085127075,1.1503490199078403,-0.652353934595868,-0.016451378144952084,1
-0.9020661975800058,0.6893694286294563,-0.41798560093540904,-0.07258782702214384,-0.17922356472842588,1.3478981515643247,-0.3334184598401309,0.3215970682922088,-0.8190086625435422,-0.49041535432655725,1
-0.01764311641902847,0.1985384408138323,-0.7557931389138823,-0.1811403355105508,1.3026775126296113,2.6120415811691338,0.3404255027790305,-0.9807274271037809,2.5140858964099384,-1.280355314629233,1
-1.1784484104428112,-0.4886249421280412,-0.6882316313181877,-0.38015326773929714,-1.068364211143248,-0.7590075644436911,-0.3334184598401309,0.4991867722098454,-0.59680235861331,-1.2013613185989656,1
-0.29402532928183434,-0.5671579001785411,-0.4855471085311038,6.766220207747503,0.8087104868435988,0.9265170083627216,0.43668892601033166,-1.1583171310214175,3.402911112130866,-1.0433733265384297,1
-0.5151310995720783,-0.29229254700179164,-0.41798560093540904,-0.07258782702214384,0.7099170816863963,1.1210006129173076,0.24416207954772937,0.2032039323471186,-0.5412507826307525,-1.280355314629233,1
-0.5704075421446396,0.3752375964274571,-0.5531086161267983,5.626418868619231,0.21595005590038402,0.40789406288382535,0.1960303679320788,-0.9807274271037809,2.625189048375053,-1.0433733265384297,1
-1.1231719678702503,-1.07762212750679,-0.5531086161267983,-0.38015326773929714,0.41353686621478897,0.7320334038081354,-0.28528674822448036,0.6767764761274795,0.6253323130029659,-0.33242736226602126,1
-0.7915133124348837,-0.0959601518755419,-0.2828625857440196,-0.2535086745028223,0.5123302713719914,0.0513407878670842,-0.18902332499317923,0.4991867722098454,-0.43014763066563644,-0.49041535432655725,1
0.14818621129865414,-0.33155902602704157,-0.4855471085311038,0.3616222069314848,0.6111236765291939,3.163078460740461,0.3404255027790305,-2.342248490472317,7.124866702962252,-0.6484033463870919,1
-0.3493017718543952,-0.33155902602704157,-0.4855471085311038,-0.5067978609757722,-0.4756037802000333,-0.2403846189647949,0.051635233085127075,0.3807936362647552,-0.15238975075284622,-0.885385334477895,1
0.5351213093065822,-0.7242238162795407,-0.35042409333971436,0.30734595268728115,1.9942313487300287,2.80652518572372,0.6292157724729873,-1.0991205630488712,3.0696016562355175,-0.9643793305081624,1
-0.7362368698623227,0.17890520130120732,-0.5531086161267983,-0.2535086745028223,-0.5743971853572358,-0.46728215761181197,0.6292157724729873,0.9135627480176599,-0.7634570865609841,-1.3593493106595003,1
-0.23874888670927294,-0.21375958895129174,-0.4855471085311038,-0.19923242025861868,2.7845785899876483,3.292734197110185,-0.0446281901462275,-0.5663514512959665,-0.7079055105784261,-0.9643793305081624,1
0.14818621129865414,-0.33155902602704157,-0.41798560093540904,0.3616222069314848,0.5123302713719914,3.065836658463168,0.3404255027790305,-2.342248490472317,7.291521430909925,-0.7273973424173591,1
-1.841765721313544,1.749564362311204,-0.823354646509577,-0.8143633016929258,2.685785184830446,1.5099678220264796,-1.2960526921532491,2.5118700832763765,-1.0412149664737744,-0.17443937020548667,1
-2.0075950490312273,0.10037224325070743,-0.21530107814832522,-0.5791661999680454,0.3147434610575865,2.1906604379675305,-1.5848429618472062,3.1038357630018276,-0.3745960546830784,1.7214165345209353,1
-0.846789755007445,0.7875356261925811,0.2576294750215375,0.21688552894694182,-0.5743971853572358,-0.499696091704243,0.003503521469476505,0.7359730441000258,-0.59680235861331,-0.016451378144952084,1
-0.7362368698623227,-0.29229254700179164,-0.41798560093540904,-0.36206118299122925,-1.068364211143248,-0.532110025796674,-0.09275990176187808,-0.44795831535087627,-0.20794132673540425,-1.2013613185989656,1
-0.4045782144269566,1.278366614008205,-0.08017806295693578,-0.19923242025861868,-0.8707774008288431,-0.9210772349058461,0.09976694470077765,0.3807936362647552,-0.59680235861331,-0.7273973424173591,1
-0.1281960015641512,-0.11559339138816686,-0.4855471085311038,-0.1811403355105508,-0.0804301595712234,-0.11072888259507085,0.3404255027790305,-0.15197547548815207,-0.43014763066563644,-1.3593493106595003,1
-0.01764311641902847,0.13963872227595736,-0.35042409333971436,-0.10877199651827933,-0.27801696988562835,0.3754801287913943,0.3404255027790305,0.439990204237299,-0.31904447870052033,-0.41142135829628995,1
-0.29402532928183434,-0.29229254700179164,-0.4855471085311038,-0.27160075925089017,-0.5743971853572358,-0.532110025796674,-0.28528674822448036,-0.09277890751560565,-0.59680235861331,-0.25343336623575397,1
-0.1281960015641512,0.002206045687582547,-0.35042409333971436,-0.2354165897547544,-0.17922356472842588,0.8616891401778595,0.09976694470077765,-0.21117204346069585,-0.8745602385261002,-1.2013613185989656,1
-0.6256839847172005,-0.33155902602704157,-0.2828625857440196,-0.36206118299122925,-0.8707774008288431,-0.07831494850263984,-0.23715503660882978,0.025614228429484576,-1.0412149664737744,-1.0433733265384297,1
-0.29402532928183434,-0.6456908582290409,-0.6206701237224931,6.820496461991709,0.41353686621478897,0.9913448765475835,0.38855721439468105,-1.4542999708841418,3.56956584007854,-1.122367322568697,1
-1.1784484104428112,0.21817168032645728,-0.6206701237224931,-0.0364036575260081,0.11715665074318153,0.8292752060854285,0.1960303679320788,0.7951696120725696,0.6808838889855239,-1.122367322568697,1
-0.18347244413671207,-0.9598226904310402,-0.08017806295693578,0.01787259671819551,0.41353686621478897,1.3478981515643247,0.5329523492416862,0.262400500319665,0.736435464968082,-0.885385334477895,1
-0.1281960015641512,0.826802105217831,-0.41798560093540904,0.578727223908299,2.2906115642016363,3.714115340311788,0.1960303679320788,-0.6847445872410567,0.12536812915994341,-1.122367322568697,1
-0.29402532928183434,-0.05669367285029194,-0.5531086161267983,0.2530696984430776,-0.17922356472842588,0.2782383265141013,-0.0446281901462275,-0.803137723186147,1.458605952741336,-0.9643793305081624,1
0.037633326153532404,0.17890520130120732,-0.2828625857440196,-0.10877199651827933,-0.27801696988562835,2.255488306152393,-0.0446281901462275,-1.0399239950763275,-0.04128659878773011,-0.7273973424173591,1
0.037633326153532404,0.10037224325070743,-0.2828625857440196,-0.09067991177021145,0.018363245585979064,2.352730108429686,-0.0446281901462275,-1.0399239950763275,-0.04128659878773011,-0.7273973424173591,1
0.9773328498870703,-1.03835564848154,-0.21530107814832522,-0.1811403355105508,0.8087104868435988,0.24582439242167026,1.1105328886295465,-0.03358233954306185,0.014264977194827935,-0.8063913384476278,1
0.5903977518791431,-0.6849573372542908,-0.2828625857440196,-0.00021948802987235884,-0.0804301595712234,0.7644473379005664,0.051635233085127075,-1.5134965388566883,-0.20794132673540425,-0.17443937020548667,1
-0.01764311641902847,-0.13522663090079184,-0.4855471085311038,-0.2354165897547544,-0.27801696988562835,0.0513407878670842,0.6292157724729873,0.3807936362647552,-0.31904447870052033,-0.5694093503568245,1
-0.29402532928183434,-0.05669367285029194,-0.41798560093540904,-0.14495616601441683,-0.6731905905144383,-0.3376264212420879,0.24416207954772937,0.262400500319665,-0.9301118145086582,-1.0433733265384297,1
0.2587390964437769,-0.0959601518755419,-0.2828625857440196,0.5244509696640953,0.018363245585979064,0.5699637333459804,-0.14089161337752865,-0.6847445872410567,-0.3745960546830784,0.1415366139155839,1
-0.7362368698623227,0.45377055447795656,-0.5531086161267983,0.12642510520660097,0.8087104868435988,1.6396235583962038,-0.28528674822448036,0.08481079640202836,-0.7079055105784261,-1.2013613185989656,1
-0.5704075421446396,1.9458967574374537,-0.6206701237224931,1.5918839698000986,-0.3768103750428308,1.6396235583962038,-0.14089161337752865,-0.15197547548815207,-0.5412507826307525,-1.3593493106595003,1
-0.5704075421446396,0.4734037939905815,-0.08017806295693578,-0.27160075925089017,-1.068364211143248,-0.8238354326285531,0.7254791957042885,0.9727593159902063,-0.8190086625435422,-1.2013613185989656,1
-0.18347244413671207,0.5323035125284564,-0.012616555361241065,-0.1811403355105508,-0.27801696988562835,-0.14314281668750187,0.5329523492416862,0.6767764761274795,-0.7634570865609841,-0.9643793305081624,1
-0.29402532928183434,-0.29229254700179164,-0.6882316313181877,-0.14495616601441683,0.7099170816863963,2.061004701597807,-0.23715503660882978,0.3807936362647552,-1.0412149664737744,-0.9643793305081624,1
0.36929198158889864,0.17890520130120732,-0.4855471085311038,1.0129372578619273,1.3026775126296113,1.6720374924886348,0.9180060421668907,-0.9807274271037809,0.18091970514250147,-1.0433733265384297,1
-0.07291955899159032,2.966825212093952,-0.6206701237224931,-0.16304825076248294,-1.068364211143248,-0.8562493667209841,-0.0446281901462275,1.209545587880384,-0.9856633904912163,0.1415366139155839,1
-0.1281960015641512,2.966825212093952,-0.5531086161267983,-0.14495616601441683,-1.068364211143248,-0.8562493667209841,-0.0446281901462275,1.2687421558529306,-1.0412149664737744,0.1415366139155839,1
-0.18347244413671207,0.06110576422545747,-0.5531086161267983,-0.4525216067315686,-1.068364211143248,-0.7265936303512601,-0.14089161337752865,0.5583833401823892,1.403054376758778,-0.17443937020548667,0
-1.2337248530153726,-0.7634902953047906,-0.5531086161267983,-0.3258770134950938,-0.7719839956716407,-0.6293518280739671,-0.4778135946870826,0.5583833401823892,-0.5412507826307525,-1.0433733265384297,1
-0.18347244413671207,0.6697361891168313,-0.41798560093540904,0.5063588849160275,1.5990577281012188,3.098250592555599,0.1478986563164282,-0.5071548833234201,-0.04128659878773011,-1.0433733265384297,1
-1.510107065878178,-0.29229254700179164,-0.21530107814832522,-0.7419949627006542,0.3147434610575865,1.9637628993205138,-1.3441844037689,1.8015112676058351,-0.20794132673540425,1.8004105305512026,1
-0.9573426401525672,-0.29229254700179164,-0.7557931389138823,-0.542982030471908,0.3147434610575865,-0.40245428942694994,-0.6222087295340878,0.439990204237299,-0.4856992066481945,-0.7273973424173591,1
-0.23874888670927294,1.828097320361704,-0.2828625857440196,-0.10877199651827933,-0.0804301595712234,-0.30521248714965693,-0.28528674822448036,-0.6255480192685103,-0.652353934595868,-0.6484033463870919,1
0.037633326153532404,0.6697361891168313,-0.4855471085311038,-0.00021948802987235884,0.21595005590038402,0.7968612719929975,0.003503521469476505,-0.803137723186147,0.8475386169331974,-0.885385334477895,1
-0.01764311641902847,0.5519367520410814,-0.5531086161267983,-0.018311572777940228,-0.3768103750428308,0.44030799697625633,0.1478986563164282,-0.5663514512959665,0.5697807370204078,-0.9643793305081624,1
-0.6256839847172005,-0.626057618716416,-0.41798560093540904,-0.16304825076248294,-0.0804301595712234,0.21341045832923924,0.3404255027790305,0.9135627480176599,-0.15238975075284622,-1.2013613185989656,1
-0.29402532928183434,-0.05669367285029194,-0.35042409333971436,-0.16304825076248294,0.11715665074318153,2.1582465038750995,-0.14089161337752865,0.025614228429484576,-0.7079055105784261,-0.9643793305081624,1
-0.29402532928183434,-0.05669367285029194,-0.41798560093540904,-0.16304825076248294,0.3147434610575865,2.255488306152393,-0.14089161337752865,-0.03358233954306185,-0.7079055105784261,-0.9643793305081624,1
-1.731212836168422,-0.9205562114057902,-0.5531086161267983,-0.7239028779525865,1.3026775126296113,0.7968612719929975,-2.3549503476976685,2.0974941074685622,0.6808838889855239,2.5903504908538784,1
-1.1231719678702503,-0.7242238162795407,-0.6206701237224931,-0.4344295219835007,-1.068364211143248,-0.5969378939815361,-0.5259453063027867,0.08481079640202836,-0.4856992066481945,-1.0433733265384297,1
-0.1281960015641512,0.3752375964274571,-0.5531086161267983,0.48826680016795787,1.7966445384156238,3.3251481312026163,0.1478986563164282,-0.9215308591312371,-0.2634929027179623,-1.0433733265384297,1
-1.3995541807330558,0.414504075452707,-0.5531086161267983,-0.05449574227407597,0.7099170816863963,1.801693228858359,-1.0072624224593458,1.2687421558529306,-0.8190086625435422,-0.5694093503568245,1
-0.4045782144269566,-0.33155902602704157,-0.6882316313181877,2.641224885188034,-0.3768103750428308,1.6072096243037728,0.1478986563164282,-1.2767102669665078,0.736435464968082,-1.122367322568697,1
-0.7915133124348837,-0.33155902602704157,-0.21530107814832522,-0.289692843998958,-0.17922356472842588,-0.2727985530572259,-0.28528674822448036,0.5583833401823892,-0.4856992066481945,-0.41142135829628995,1
-0.07291955899159032,-0.6849573372542908,0.12250645983014807,-0.018311572777940228,-0.27801696988562835,0.14858259014437725,0.48482063762603567,1.209545587880384,-0.31904447870052033,-0.17443937020548667,1
-0.5704075421446396,-0.9598226904310402,-0.35042409333971436,-0.2354165897547544,-0.8707774008288431,-0.8886633008134152,-0.3334184598401309,0.025614228429484576,-0.7634570865609841,-0.33242736226602126,1
0.4798448667340204,-0.21375958895129174,0.527875505404316,9.407664580965411,1.7966445384156238,0.9913448765475835,1.4955865815548046,-3.466983281950673,7.402624582875041,-1.0433733265384297,1
-0.45985465699951744,0.10037224325070743,-0.5531086161267983,0.09024093571046699,1.1050907023152063,1.9637628993205138,-0.7184721527653889,0.1440073643745748,-0.7079055105784261,-0.49041535432655725,1
-0.6809604272897619,-0.5671579001785411,1.946667164913904,-0.36206118299122925,1.5002643229440162,2.936180922093444,0.38855721439468105,0.5583833401823892,0.29202285710761755,-0.17443937020548667,1
-0.6809604272897619,-0.5671579001785411,1.946667164913904,-0.34396909824316163,1.4014709177868137,2.903766988001013,0.38855721439468105,0.5583833401823892,0.2364712811250595,-0.17443937020548667,1
-0.6809604272897619,0.414504075452707,-0.2828625857440196,-0.3077849287470259,-0.17922356472842588,-0.532110025796674,0.1960303679320788,0.9135627480176599,-0.9301118145086582,-1.122367322568697,1
-0.846789755007445,0.10037224325070743,-0.4855471085311038,-0.19923242025861868,0.41353686621478897,1.5423817561189108,0.1478986563164282,1.5647249957156548,-0.5412507826307525,-1.122367322568697,1
-0.4045782144269566,1.4746990091344543,-0.41798560093540904,-0.00021948802987235884,-0.6731905905144383,-0.5969378939815361,-0.28528674822448036,-0.7439411552136005,-0.59680235861331,-0.885385334477895,1
